order_id,customer_id,order_date,status,total_amount
O0015385,C007475,2026-02-28 12:58:00,completed,14175.44
O0015386,C001877,2026-01-30 21:36:00,completed,6235.52
O0015387,C009005,2026-03-30 11:36:00,completed,4277.05
O0015388,C009162,2026-01-10 19:49:00,refunded,9551.43
O0015389,C001387,2026-03-28 02:48:00,completed,12665.66
O0015390,C002329,2026-04-20 07:40:00,completed,7613.4
O0015391,C007199,2026-01-22 18:50:00,completed,6357.64
O0015392,C007058,2026-02-26 13:09:00,completed,7635.21
O0015393,C005243,2026-05-28 11:01:00,completed,9562.56
O0015394,C003251,2026-04-18 00:06:00,completed,469.43
O0015395,C009128,2026-03-15 00:25:00,completed,6348.73
O0015396,C001475,2026-05-19 19:44:00,cancelled,5755.57
O0015397,C008060,2026-05-12 08:51:00,completed,217.5
O0015398,C000378,2026-02-23 19:00:00,completed,7348.96
O0015399,C000706,2026-03-17 18:26:00,completed,730.17
O0015400,C009315,2026-05-10 03:01:00,completed,3902.48
O0015401,C003537,2026-02-25 08:48:00,completed,13541.8
O0015402,C005825,2026-05-20 03:23:00,completed,5278.87
O0015403,C005802,2026-03-01 04:22:00,cancelled,1576.58
O0015404,C006136,2026-02-07 18:49:00,completed,15427.39
O0015405,C003649,2026-06-15 03:53:00,cancelled,4197.44
O0015406,C001610,2026-06-17 02:24:00,completed,9520.89
O0015407,C004400,2026-02-11 10:05:00,completed,7088.34
O0015408,C001485,2026-04-15 12:05:00,completed,7094.48
O0015409,C009306,2026-05-03 17:44:00,completed,2635.39
O0015410,C008870,2026-04-17 02:53:00,completed,6279.43
O0015411,C005538,2026-04-20 10:34:00,completed,3533.82
O0015412,C002194,2026-01-14 20:03:00,completed,2234.08
O0015413,C004633,2026-05-27 10:41:00,completed,1626.36
O0015414,C003966,2026-05-03 14:26:00,completed,1412.91
O0015415,C007715,2026-05-23 11:22:00,completed,9930.5
O0015416,C008145,2026-03-14 02:35:00,refunded,2084.73
O0015417,C004052,2026-03-19 09:29:00,completed,17213.15
O0015418,C008374,2026-02-03 07:26:00,cancelled,16711.06
O0015419,C005392,2026-04-05 15:40:00,cancelled,9896.96
O0015420,C004807,2026-01-09 22:54:00,completed,5071.28
O0015421,C006129,2026-06-09 20:17:00,completed,2412.9
O0015422,C004494,2026-01-13 23:01:00,pending,19195.16
O0015423,C007390,2026-03-04 22:07:00,completed,6128.64
O0015424,C005646,2026-01-18 08:01:00,completed,4070.88
O0015425,C008848,2026-05-01 10:46:00,completed,8750.24
O0015426,C003078,2026-06-09 07:49:00,cancelled,7543.97
O0015427,C003881,2026-06-20 19:23:00,completed,1553.28
O0015428,C000583,2026-01-11 13:53:00,completed,16086.97
O0015429,C003199,2026-02-07 16:26:00,completed,3785.32
O0015430,C007937,2026-02-22 04:41:00,completed,17215.75
O0015431,C003826,2026-03-22 08:04:00,completed,3898.71
O0015432,C002897,2026-04-28 00:29:00,refunded,10846.79
O0015433,C006789,2026-01-31 11:42:00,completed,10463.89
O0015434,C009002,2026-01-26 12:58:00,completed,13210.98
O0015435,C002033,2026-01-29 09:30:00,cancelled,19088.66
O0015436,C009400,2026-05-09 23:21:00,completed,4757.32
O0015437,C002065,2026-01-01 20:39:00,completed,10615.23
O0015438,C006258,2026-05-21 07:06:00,completed,258.34
O0015439,C000979,2026-03-21 15:00:00,completed,15111.97
O0015440,C005986,2026-05-20 13:59:00,completed,5488.16
O0015441,C002318,2026-02-09 19:11:00,completed,14198.53
O0015442,C001403,2026-02-12 03:56:00,completed,13826.17
O0015443,C005629,2026-04-27 23:35:00,completed,3783.19
O0015444,C003528,2026-05-03 18:28:00,pending,4655.24
O0015445,C008094,2026-06-13 15:45:00,completed,1819.32
O0015446,C005219,2026-03-11 22:27:00,completed,16360.15
O0015447,C000869,2026-04-17 23:31:00,completed,3227.09
O0015448,C003588,2026-04-18 06:20:00,completed,12694.19
O0015449,C008217,2026-02-23 23:43:00,pending,19233.35
O0015450,C009152,2026-04-11 07:47:00,completed,4134.48
O0015451,C006241,2026-01-26 17:28:00,completed,10462.85
O0015452,C007517,2026-06-30 18:23:00,cancelled,5369.36
O0015453,C008156,2026-02-19 15:25:00,pending,12676.35
O0015454,C002023,2026-03-01 07:59:00,completed,9663.75
O0015455,C009207,2026-05-01 23:36:00,cancelled,3432.4
O0015456,C009588,2026-05-08 19:06:00,cancelled,10285.32
O0015457,C004370,2026-03-31 16:35:00,completed,3143.07
O0015458,C001306,2026-02-01 04:08:00,completed,1478.35
O0015459,C001516,2026-05-15 05:09:00,completed,7410.06
O0015460,C005118,2026-02-15 17:38:00,completed,23123.5
O0015461,C002620,2026-03-09 07:26:00,completed,14376.11
O0015462,C006934,2026-01-02 22:42:00,completed,5796.63
O0015463,C005041,2026-04-03 09:37:00,completed,3287.54
O0015464,C002960,2026-03-09 07:54:00,cancelled,6000.77
O0015465,C006258,2026-02-26 16:44:00,refunded,7186.36
O0015466,C005935,2026-02-03 18:29:00,completed,13609.68
O0015467,C001995,2026-01-29 00:04:00,completed,2881.74
O0015468,C003129,2026-05-26 22:16:00,completed,15985.82
O0015469,C009543,2026-03-10 05:36:00,completed,2601.36
O0015470,C003674,2026-06-27 01:17:00,completed,1016.08
O0015471,C005721,2026-06-19 07:57:00,completed,3146.19
O0015472,C008094,2026-02-03 04:23:00,completed,8474.04
O0015473,C001662,2026-02-20 17:27:00,completed,7264.41
O0015474,C007354,2026-04-16 15:22:00,completed,12074.72
O0015475,C000642,2026-02-03 13:54:00,completed,312.74
O0015476,C001080,2026-03-21 00:27:00,pending,8734.52
O0015477,C005688,2026-01-07 13:10:00,completed,11118.93
O0015478,C005890,2026-01-29 02:47:00,completed,3540.31
O0015479,C009488,2026-03-11 16:10:00,cancelled,11705.74
O0015480,C004699,2026-03-24 01:35:00,completed,14741.07
O0015481,C001183,2026-02-17 08:30:00,completed,2482.68
O0015482,C008148,2026-06-11 13:25:00,completed,9177.53
O0015483,C008339,2026-06-11 05:50:00,cancelled,8974.42
O0015484,C002938,2026-01-11 19:49:00,completed,3611.32
O0015485,C008064,2026-01-28 13:12:00,completed,6352.16
O0015486,C002323,2026-05-07 00:16:00,completed,6697.72
O0015487,C002619,2026-06-22 13:20:00,refunded,11108.07
O0015488,C007154,2026-03-03 08:46:00,completed,17365.51
O0015489,C000143,2026-01-13 16:22:00,completed,8528.62
O0015490,C006257,2026-02-13 23:36:00,pending,6234.32
O0015491,C009675,2026-05-05 09:12:00,completed,9135.32
O0015492,C000078,2026-01-24 15:20:00,completed,3438.51
O0015493,C007699,2026-04-05 02:02:00,completed,12018.52
O0015494,C001261,2026-04-27 01:04:00,completed,6075.51
O0015495,C003918,2026-01-20 22:33:00,completed,20937.96
O0015496,C007891,2026-04-22 23:46:00,completed,12194.34
O0015497,C002388,2026-01-25 01:15:00,cancelled,16898.21
O0015498,C008580,2026-03-04 19:41:00,pending,1768.85
O0015499,C004531,2026-02-19 16:40:00,completed,4213.42
O0015500,C009925,2026-06-30 05:32:00,pending,1546.03
O0015501,C006889,2026-02-06 10:43:00,completed,2259.73
O0015502,C006710,2026-04-19 12:20:00,completed,1235.36
O0015503,C003897,2026-01-11 01:34:00,refunded,17416.03
O0015504,C008726,2026-02-04 07:31:00,pending,1784.7
O0015505,C001236,2026-02-18 10:31:00,completed,18332.08
O0015506,C004358,2026-06-17 08:53:00,completed,2135.18
O0015507,C002131,2026-01-13 09:19:00,completed,9247.94
O0015508,C009522,2026-02-07 05:50:00,completed,8963.31
O0015509,C002682,2026-01-20 10:10:00,completed,19353.82
O0015510,C004927,2026-01-15 02:19:00,completed,12595.45
O0015511,C001925,2026-01-10 06:17:00,completed,386.61
O0015512,C001586,2026-01-01 07:34:00,completed,4047.38
O0015513,C006380,2026-05-21 10:06:00,completed,7811.64
O0015514,C009120,2026-06-08 18:06:00,completed,9422.72
O0015515,C000055,2026-04-22 04:22:00,completed,8896.64
O0015516,C000970,2026-05-23 07:48:00,completed,11057.21
O0015517,C004570,2026-03-09 12:41:00,completed,18788.1
O0015518,C004718,2026-06-25 04:22:00,completed,7633.92
O0015519,C001339,2026-02-27 17:19:00,completed,5857.23
O0015520,C001991,2026-06-26 23:30:00,completed,1536.24
O0015521,C000411,2026-04-14 01:11:00,completed,8348.45
O0015522,C006212,2026-03-20 22:34:00,completed,18983.59
O0015523,C008001,2026-01-06 09:14:00,completed,1914.16
O0015524,C003020,2026-06-01 01:31:00,cancelled,4512.57
O0015525,C000581,2026-01-09 15:46:00,completed,10770.4
O0015526,C001810,2026-04-27 07:17:00,completed,11943.24
O0015527,C007383,2026-01-11 04:37:00,completed,7819.54
O0015528,C007883,2026-06-20 09:34:00,refunded,11939.06
O0015529,C002795,2026-01-17 17:20:00,pending,6191.65
O0015530,C004613,2026-04-01 05:33:00,completed,3126.57
O0015531,C000817,2026-06-04 22:28:00,completed,1836.59
O0015532,C000266,2026-02-24 05:22:00,refunded,10251.7
O0015533,C006389,2026-02-02 21:21:00,completed,20537.43
O0015534,C007805,2026-05-11 03:56:00,completed,25384.5
O0015535,C002966,2026-06-21 01:34:00,completed,949.77
O0015536,C008110,2026-04-20 02:50:00,completed,7650.82
O0015537,C002368,2026-01-05 18:24:00,completed,18577.14
O0015538,C000234,2026-05-18 05:23:00,completed,483.79
O0015539,C007179,2026-03-20 11:43:00,completed,6725.12
O0015540,C004426,2026-01-08 22:58:00,completed,7131.32
O0015541,C007492,2026-02-15 12:08:00,completed,993.93
O0015542,C009756,2026-05-22 20:35:00,cancelled,4837.39
O0015543,C005611,2026-05-17 19:16:00,completed,4582.24
O0015544,C002393,2026-01-29 17:57:00,completed,2025.15
O0015545,C005556,2026-05-15 17:41:00,completed,4985.28
O0015546,C002803,2026-02-06 00:29:00,completed,3860.78
O0015547,C000061,2026-04-15 15:40:00,completed,7899.35
O0015548,C005015,2026-04-07 06:17:00,cancelled,15440.31
O0015549,C003844,2026-02-09 02:42:00,completed,7647.8
O0015550,C006145,2026-03-05 04:36:00,pending,13369.38
O0015551,C008487,2026-01-26 22:46:00,completed,3409.84
O0015552,C000879,2026-02-09 11:37:00,cancelled,3742.43
O0015553,C005563,2026-01-31 13:32:00,completed,10095.87
O0015554,C002599,2026-04-19 19:40:00,refunded,7268.88
O0015555,C006326,2026-02-28 15:42:00,completed,4205.34
O0015556,C008332,2026-05-24 04:46:00,completed,1231.56
O0015557,C004927,2026-01-01 04:11:00,completed,4667.12
O0015558,C001131,2026-01-10 14:02:00,completed,21546.69
O0015559,C000924,2026-01-23 23:18:00,completed,5364.49
O0015560,C000338,2026-06-28 10:51:00,completed,12099.58
O0015561,C008534,2026-02-09 15:39:00,completed,8276.23
O0015562,C003780,2026-01-15 12:41:00,refunded,11608.77
O0015563,C000938,2026-06-05 16:48:00,pending,10245.06
O0015564,C004375,2026-01-22 19:08:00,completed,2404.25
O0015565,C008320,2026-01-31 11:06:00,completed,5627.88
O0015566,C009050,2026-05-24 23:45:00,completed,2628.62
O0015567,C001600,2026-03-25 00:25:00,completed,12576.36
O0015568,C005084,2026-06-22 21:22:00,completed,20716.28
O0015569,C000090,2026-06-09 20:38:00,completed,7059.51
O0015570,C001309,2026-04-16 07:28:00,completed,11629.22
O0015571,C006736,2026-03-06 04:56:00,cancelled,18793.08
O0015572,C002946,2026-02-08 08:51:00,refunded,5752.69
O0015573,C003504,2026-02-13 15:29:00,pending,1425.94
O0015574,C007909,2026-05-21 04:45:00,completed,8171.97
O0015575,C003227,2026-02-06 11:12:00,cancelled,4620.11
O0015576,C008721,2026-04-05 16:26:00,completed,3772.14
O0015577,C003952,2026-04-30 10:45:00,completed,7647.8
O0015578,C001058,2026-03-01 21:24:00,completed,8535.49
O0015579,C002355,2026-06-07 01:36:00,completed,21609.55
O0015580,C003263,2026-04-25 02:25:00,completed,11264.89
O0015581,C000035,2026-06-08 02:03:00,completed,2449.72
O0015582,C001304,2026-01-31 21:12:00,completed,18844.91
O0015583,C000648,2026-01-17 08:32:00,completed,9343.2
O0015584,C004522,2026-03-24 09:00:00,completed,16407.05
O0015585,C008400,2026-01-25 07:27:00,completed,4283.82
O0015586,C008244,2026-01-15 03:58:00,completed,10655.32
O0015587,C002489,2026-05-16 03:36:00,cancelled,12427.82
O0015588,C009170,2026-01-04 05:54:00,completed,1791.77
O0015589,C002264,2026-02-02 20:39:00,cancelled,6926.23
O0015590,C008882,2026-06-09 13:20:00,completed,14686.76
O0015591,C009840,2026-02-18 03:09:00,completed,13384.92
O0015592,C004643,2026-02-23 08:39:00,cancelled,7878.32
O0015593,C005423,2026-04-24 03:20:00,refunded,1246.86
O0015594,C007791,2026-01-11 17:58:00,refunded,5427.24
O0015595,C000602,2026-02-17 22:30:00,completed,11602.74
O0015596,C006752,2026-02-05 19:34:00,completed,238.08
O0015597,C009923,2026-06-04 13:21:00,refunded,1001.01
O0015598,C008878,2026-03-23 08:42:00,completed,9726.6
O0015599,C007095,2026-02-04 23:59:00,completed,6384.21
O0015600,C003012,2026-06-12 02:06:00,completed,4420.98
O0015601,C009576,2026-03-11 02:01:00,completed,324.3
O0015602,C003445,2026-06-17 06:52:00,pending,20873.56
O0015603,C004316,2026-06-17 22:51:00,completed,11171.73
O0015604,C004072,2026-06-17 21:53:00,completed,26990.71
O0015605,C006180,2026-03-31 03:35:00,completed,1225.6
O0015606,C002277,2026-01-16 13:09:00,pending,5590.9
O0015607,C006172,2026-04-22 02:31:00,completed,2509.37
O0015608,C005710,2026-04-25 14:51:00,completed,26179.17
O0015609,C000870,2026-06-30 12:01:00,completed,4311.58
O0015610,C005422,2026-02-04 20:11:00,cancelled,2170.12
O0015611,C005862,2026-03-25 23:40:00,cancelled,18549.27
O0015612,C007842,2026-03-05 10:34:00,cancelled,7070.91
O0015613,C003877,2026-01-01 02:36:00,completed,13489.65
O0015614,C007566,2026-05-07 20:45:00,completed,10637.99
O0015615,C006619,2026-03-31 03:58:00,completed,8939.17
O0015616,C009120,2026-04-09 04:33:00,cancelled,2407.92
O0015617,C009203,2026-06-10 03:07:00,refunded,7105.35
O0015618,C009134,2026-03-28 02:47:00,pending,14129.24
O0015619,C004227,2026-03-02 13:47:00,completed,7160.63
O0015620,C001473,2026-06-27 12:29:00,completed,14376.58
O0015621,C001299,2026-01-10 10:54:00,pending,4300.45
O0015622,C004802,2026-04-23 03:45:00,cancelled,6384.66
O0015623,C001286,2026-01-16 21:28:00,completed,6858.49
O0015624,C006234,2026-03-31 11:35:00,refunded,30237.25
O0015625,C004956,2026-02-17 02:06:00,completed,14845.25
O0015626,C000331,2026-03-10 14:15:00,completed,25503.61
O0015627,C005759,2026-03-05 09:50:00,completed,1966.25
O0015628,C002931,2026-04-28 03:19:00,completed,9968.31
O0015629,C005316,2026-05-17 16:07:00,completed,10930.25
O0015630,C006644,2026-03-04 22:33:00,completed,4615.52
O0015631,C007458,2026-01-25 03:05:00,completed,2225.34
O0015632,C006219,2026-01-01 13:08:00,completed,7312.68
O0015633,C007514,2026-05-06 16:59:00,completed,10583.46
O0015634,C004843,2026-03-11 03:48:00,completed,10147.32
O0015635,C009431,2026-04-21 01:55:00,completed,7546.01
O0015636,C005405,2026-04-01 00:38:00,completed,4748.58
O0015637,C006147,2026-05-22 20:20:00,completed,3317.46
O0015638,C008588,2026-04-04 22:12:00,completed,710.21
O0015639,C006932,2026-01-13 09:07:00,completed,11784.26
O0015640,C001653,2026-04-25 13:02:00,pending,5707.33
O0015641,C008438,2026-06-16 05:11:00,completed,8390.08
O0015642,C004241,2026-03-20 04:01:00,cancelled,7888.86
O0015643,C006791,2026-06-26 04:19:00,completed,10033.0
O0015644,C006809,2026-05-20 12:28:00,refunded,11244.17
O0015645,C003716,2026-04-04 13:45:00,completed,5342.51
O0015646,C005411,2026-01-30 21:09:00,pending,20714.5
O0015647,C007463,2026-06-08 02:05:00,completed,7829.32
O0015648,C008209,2026-02-12 16:47:00,completed,9105.53
O0015649,C007466,2026-04-29 15:10:00,completed,21587.77
O0015650,C000347,2026-03-11 20:39:00,completed,13810.52
O0015651,C003515,2026-05-12 08:43:00,completed,1557.1
O0015652,C007361,2026-04-01 14:45:00,completed,5290.17
O0015653,C007833,2026-05-21 19:30:00,completed,4748.58
O0015654,C009581,2026-06-14 02:45:00,completed,6974.52
O0015655,C004873,2026-01-25 03:46:00,completed,1819.32
O0015656,C001992,2026-01-04 09:37:00,pending,8242.24
O0015657,C007593,2026-04-21 02:48:00,refunded,5896.7
O0015658,C000121,2026-02-27 12:45:00,pending,8791.4
O0015659,C002430,2026-02-04 23:17:00,refunded,6027.58
O0015660,C002325,2026-04-12 20:22:00,completed,4756.04
O0015661,C000648,2026-05-20 01:46:00,pending,3086.71
O0015662,C006243,2026-03-22 20:09:00,pending,3970.88
O0015663,C007515,2026-05-27 12:36:00,completed,3215.16
O0015664,C009635,2026-04-23 03:05:00,completed,8462.56
O0015665,C002144,2026-06-04 21:25:00,pending,10515.46
O0015666,C002277,2026-02-01 22:30:00,completed,5095.57
O0015667,C004635,2026-01-03 02:24:00,completed,16613.77
O0015668,C001833,2026-04-19 15:07:00,completed,12339.51
O0015669,C008734,2026-04-03 18:54:00,completed,9875.11
O0015670,C007451,2026-05-18 14:51:00,cancelled,14362.05
O0015671,C005766,2026-03-22 09:49:00,completed,5361.01
O0015672,C009423,2026-03-06 06:32:00,completed,3864.02
O0015673,C004609,2026-05-18 14:03:00,completed,216.2
O0015674,C003626,2026-05-21 04:10:00,completed,144.43
O0015675,C008725,2026-02-21 19:24:00,completed,4839.9
O0015676,C006596,2026-05-22 06:13:00,completed,4076.95
O0015677,C000834,2026-03-11 16:56:00,completed,7208.7
O0015678,C004290,2026-03-25 14:57:00,cancelled,3838.6
O0015679,C009276,2026-03-24 17:52:00,completed,9174.9
O0015680,C005578,2026-05-02 07:10:00,completed,3328.68
O0015681,C007018,2026-02-09 18:33:00,completed,4042.61
O0015682,C002541,2026-06-25 18:37:00,completed,6692.64
O0015683,C001468,2026-04-16 08:37:00,completed,10598.71
O0015684,C006672,2026-01-20 19:04:00,completed,9369.78
O0015685,C004578,2026-05-31 21:30:00,completed,7118.49
O0015686,C006228,2026-03-07 23:56:00,completed,17414.75
O0015687,C005167,2026-02-02 16:30:00,completed,3864.13
O0015688,C002507,2026-01-10 09:20:00,completed,10175.65
O0015689,C000658,2026-02-11 17:36:00,completed,25486.07
O0015690,C001179,2026-04-05 20:58:00,completed,1882.73
O0015691,C005894,2026-03-22 10:55:00,completed,10681.08
O0015692,C006932,2026-03-24 08:26:00,completed,10478.32
O0015693,C002757,2026-03-03 16:16:00,pending,15052.36
O0015694,C006756,2026-04-26 05:29:00,completed,14648.58
O0015695,C009082,2026-05-03 06:52:00,pending,25605.99
O0015696,C007642,2026-06-15 03:21:00,completed,5009.68
O0015697,C004552,2026-04-29 08:01:00,completed,13149.48
O0015698,C003054,2026-04-18 14:04:00,completed,2198.6
O0015699,C005552,2026-04-29 10:10:00,completed,10525.31
O0015700,C003341,2026-02-23 00:53:00,completed,7906.68
O0015701,C004620,2026-05-30 07:30:00,pending,5684.06
O0015702,C007972,2026-01-19 16:47:00,completed,5820.43
O0015703,C003420,2026-04-17 14:34:00,refunded,14516.76
O0015704,C007862,2026-02-06 23:06:00,completed,18265.13
O0015705,C008732,2026-04-23 20:21:00,completed,13941.62
O0015706,C006553,2026-06-04 10:14:00,completed,1174.17
O0015707,C005283,2026-04-20 23:48:00,completed,4254.04
O0015708,C006041,2026-01-13 10:15:00,completed,11163.91
O0015709,C001758,2026-06-07 16:02:00,completed,15155.01
O0015710,C008253,2026-01-05 22:58:00,cancelled,7926.11
O0015711,C009756,2026-04-15 14:47:00,completed,9160.12
O0015712,C007831,2026-04-10 19:48:00,completed,6920.97
O0015713,C004282,2026-06-17 13:23:00,completed,978.07
O0015714,C004498,2026-05-03 10:15:00,completed,3612.58
O0015715,C003826,2026-05-03 20:42:00,completed,1402.41
O0015716,C004268,2026-06-28 10:40:00,completed,8259.18
O0015717,C005544,2026-02-05 02:32:00,completed,4821.2
O0015718,C007064,2026-01-25 06:00:00,completed,2619.57
O0015719,C001340,2026-04-30 06:24:00,refunded,1506.96
O0015720,C005402,2026-05-03 01:18:00,completed,9844.14
O0015721,C007772,2026-06-17 13:48:00,completed,16142.82
O0015722,C004373,2026-06-23 00:55:00,cancelled,5664.95
O0015723,C002054,2026-02-03 02:51:00,completed,8124.85
O0015724,C005985,2026-06-30 21:01:00,completed,8747.21
O0015725,C008907,2026-04-22 06:54:00,completed,1490.1
O0015726,C000220,2026-04-23 09:51:00,refunded,5819.72
